net,length_um
_04436_,9.06
_04761_,9.06
_06446_,9.06
_06498_,9.06
_06813_,9.06
_07017_,9.06
_07385_,9.06
_07484_,9.06
_07491_,9.06
_07735_,9.06
_07854_,9.06
_07859_,9.06
_08783_,9.06
_09327_,9.06
_10661_,9.06
_11003_,9.06
_11782_,9.06
_11962_,9.06
_12860_,9.06
net192,9.06
_02038_,9.045
net203,9.045
_00321_,9.04
_02754_,9.04
_02871_,9.04
_05631_,9.04
_05879_,9.04
_06606_,9.04
_00639_,9.025
_00916_,9.025
_01986_,9.025
_03988_,9.02
_04614_,9.02
_04616_,9.02
_06569_,9.02
_06859_,9.02
_07265_,9.02
_07427_,9.02
_08032_,9.02
_08735_,9.02
_09221_,9.02
_10197_,9.02
_11731_,9.02
_11768_,9.02
_00396_,9.005
_00458_,9.005
_00495_,9.005
_00760_,9.005
_00789_,9.005
_01112_,9.005
_01177_,9.005
_01254_,9.005
_02494_,9
_06454_,9
_00077_,8.985
_00234_,8.985
_00254_,8.985
_00290_,8.985
_00781_,8.985
_01094_,8.985
_01225_,8.985
_01659_,8.985
_01707_,8.985
_01771_,8.985
_01959_,8.985
_01024_,8.98
_02260_,8.98
_02261_,8.98
_02695_,8.98
_04120_,8.98
_04725_,8.98
_05998_,8.98
_06122_,8.98
_06265_,8.98
_06623_,8.98
_06991_,8.98
_07023_,8.98
_07151_,8.98
_07561_,8.98
_07872_,8.98
_08455_,8.98
_08871_,8.98
_12205_,8.98
_12372_,8.98
_12392_,8.98
_12861_,8.98
_00559_,8.965
_01974_,8.965
_04346_,8.96
_04583_,8.96
_04942_,8.96
_05126_,8.96
_05358_,8.96
_06364_,8.96
_06680_,8.96
_07057_,8.96
_10402_,8.96
_10852_,8.96
_10955_,8.96
_11724_,8.96
_12334_,8.96
_12706_,8.96
cmd_byte[7],8.96
data_byte[3],8.96
tx_reg[1],8.96
tx_reg[6],8.96
net220,8.96
_00397_,8.945
_01489_,8.945
_01073_,8.94
_01242_,8.94
_02560_,8.94
_06543_,8.94
_06951_,8.94
_08108_,8.94
_08913_,8.94
_10397_,8.94
_10756_,8.94
_10969_,8.94
_11887_,8.94
_12056_,8.94
_12755_,8.94
_12896_,8.94
_04815_,8.92
_07582_,8.92
RAM1.mem\[100\]\[3\],8.9
_02359_,8.9
_02791_,8.9
_04399_,8.9
_05430_,8.9
_05919_,8.9
_05982_,8.9
_07562_,8.9
_07750_,8.9
_09142_,8.9
_09699_,8.9
_10040_,8.9
_10186_,8.9
_11491_,8.9
_12090_,8.9
_12271_,8.9
_00524_,8.895
_08219_,8.895
_00095_,8.885
_00554_,8.885
_01313_,8.885
_01871_,8.885
_01936_,8.885
_02660_,8.88
_02889_,8.88
_02943_,8.88
_06512_,8.88
_07059_,8.88
_07693_,8.88
_12142_,8.88
_00750_,8.865
_01423_,8.865
_01866_,8.865
_02164_,8.86
_03807_,8.86
_04464_,8.86
_05234_,8.86
_05640_,8.86
_06722_,8.86
_06788_,8.86
_06943_,8.86
_06965_,8.86
_07874_,8.86
_10120_,8.86
_11702_,8.86
_12562_,8.86
_02077_,8.845
_00049_,8.84
_00176_,8.84
_02391_,8.84
_05966_,8.84
_07232_,8.84
_07486_,8.84
_09475_,8.84
_10918_,8.84
_12719_,8.84
_12797_,8.84
_04675_,8.82
_06264_,8.82
_06336_,8.82
_07438_,8.82
_07960_,8.82
_08991_,8.82
_10202_,8.82
_11617_,8.82
_03283_,8.815
_04265_,8.8
_04337_,8.8
_06235_,8.8
_07794_,8.8
_10279_,8.8
_12186_,8.8
_11796_,8.78
_01900_,8.765
_01086_,8.76
_02151_,8.76
_03463_,8.76
_05486_,8.76
_05492_,8.76
_05617_,8.76
_05637_,8.76
_06113_,8.76
_06572_,8.76
_10221_,8.76
_10930_,8.76
_11488_,8.76
_12402_,8.76
_00593_,8.745
_02225_,8.745
_02296_,8.74
_03125_,8.74
_03737_,8.74
_06539_,8.74
_07309_,8.74
_09241_,8.74
_12507_,8.74
net89,8.74
net282,8.74
_02157_,8.725
_03638_,8.72
CPU1.alu_reg_out\[1\],8.7
_01410_,8.7
_01745_,8.7
_03002_,8.7
_05043_,8.7
_06083_,8.7
_06261_,8.7
_06852_,8.7
_07650_,8.7
_08199_,8.7
_10171_,8.7
_02667_,8.68
_07464_,8.68
_12315_,8.68
_00225_,8.665
_00357_,8.665
_00527_,8.665
_00553_,8.665
_00717_,8.665
_00832_,8.665
_00879_,8.665
_00992_,8.665
_01493_,8.665
_01601_,8.665
_01690_,8.665
_01734_,8.665
_02123_,8.665
_02204_,8.665
_02206_,8.665
UART1.UART_RX1.index\[3\],8.66
_04056_,8.66
_05384_,8.66
_05413_,8.66
_07207_,8.66
_12388_,8.66
_02714_,8.64
_10062_,8.64
_00123_,8.625
_03063_,8.62
_03103_,8.62
_04547_,8.62
_07402_,8.62
_07897_,8.62
_07919_,8.62
net290,8.62
_01527_,8.615
_05324_,8.61
_00509_,8.605
_02925_,8.6
_02941_,8.6
_03173_,8.6
_03829_,8.6
_04137_,8.6
_05967_,8.6
_06133_,8.6
_06277_,8.6
_06429_,8.6
_07211_,8.6
_07583_,8.6
_10449_,8.6
_11920_,8.6
_12005_,8.6
_12021_,8.6
_12312_,8.6
_04827_,8.58
_07663_,8.58
_00792_,8.575
_00713_,8.565
_02071_,8.565
_02442_,8.56
_02625_,8.56
_02744_,8.56
_02785_,8.56
_03364_,8.56
_04258_,8.56
_04548_,8.56
_04561_,8.56
_05312_,8.56
_05556_,8.56
_07131_,8.56
_07331_,8.56
_07563_,8.56
_07722_,8.56
_07775_,8.56
_07789_,8.56
_08354_,8.56
_10121_,8.56
_11060_,8.56
_11124_,8.56
_12157_,8.56
_12594_,8.56
_12866_,8.56
_12875_,8.56
_00015_,8.545
_00612_,8.545
_00818_,8.545
_01092_,8.545
_01274_,8.545
_01309_,8.545
_01320_,8.545
_01549_,8.545
_01573_,8.545
_01574_,8.545
_01645_,8.545
_01714_,8.545
_01917_,8.545
_01946_,8.545
_02047_,8.545
_02132_,8.545
_04748_,8.54
_09766_,8.54
_11340_,8.54
_11760_,8.54
_12648_,8.54
_01171_,8.525
_02163_,8.525
_10141_,8.525
_01021_,8.52
_02597_,8.52
_02907_,8.52
_04361_,8.52
_05390_,8.52
_05853_,8.52
_06110_,8.52
_06236_,8.52
_06536_,8.52
_07732_,8.52
_09025_,8.52
_09310_,8.52
_11456_,8.52
_12050_,8.52
_12553_,8.52
_12575_,8.52
_11627_,8.51
_02747_,8.5
_03746_,8.5
_05513_,8.5
_05725_,8.5
_07905_,8.5
_08180_,8.5
_08925_,8.5
_09128_,8.5
_10447_,8.5
_10721_,8.5
_11018_,8.5
_11034_,8.5
_00057_,8.485
_00291_,8.485
_01279_,8.485
_02967_,8.48
_03209_,8.48
_04198_,8.48
_04928_,8.48
_05571_,8.48
_05644_,8.48
_06002_,8.48
_06204_,8.48
_06701_,8.48
_06947_,8.48
_07136_,8.48
_08901_,8.48
_09317_,8.48
_09493_,8.48
_10240_,8.48
_10395_,8.48
_10429_,8.48
_10855_,8.48
_11002_,8.48
_11026_,8.48
_11306_,8.48
_11862_,8.48
_11950_,8.48
_12325_,8.48
_12580_,8.48
_12870_,8.48
_10644_,8.46
_11791_,8.46
_02490_,8.44
_04595_,8.44
_06530_,8.44
_07256_,8.44
_08166_,8.44
_08644_,8.44
_08865_,8.44
_10493_,8.44
_10625_,8.44
_10866_,8.44
_12209_,8.44
_12611_,8.44
_12654_,8.44
_12701_,8.44
_12794_,8.44
_10626_,8.43
_02700_,8.42
_04014_,8.42
_04029_,8.42
_04575_,8.42
_07264_,8.42
_08647_,8.42
_09799_,8.415
_04490_,8.405
_02772_,8.4
_02775_,8.4
_02935_,8.4
_04863_,8.4
_05442_,8.4
_05560_,8.4
_06092_,8.4
_06863_,8.4
_07120_,8.4
_07752_,8.4
_08110_,8.4
_08879_,8.4
_09748_,8.4
_09823_,8.4
_10309_,8.4
_10454_,8.4
_11142_,8.4
_11624_,8.4
_11979_,8.4
_12001_,8.4
_12158_,8.4
_12282_,8.4
_12708_,8.4
_00838_,8.385
_01246_,8.385
_03717_,8.38
_06620_,8.38
_07978_,8.38
_08462_,8.38
_08640_,8.38
_08669_,8.38
_08784_,8.38
_09640_,8.38
_09927_,8.38
_10575_,8.38
_12876_,8.38
clk_per_bit[4],8.38
clk_per_bit[5],8.38
_01470_,8.365
_02156_,8.365
_11135_,8.365
_02324_,8.36
_02353_,8.36
_02718_,8.36
_03383_,8.36
_06699_,8.36
_08332_,8.36
_08882_,8.36
_10685_,8.36
_11356_,8.36
_12506_,8.36
_02362_,8.345
_02765_,8.34
_04411_,8.34
_06381_,8.34
_07383_,8.34
_07392_,8.34
_09899_,8.34
_11960_,8.34
_12210_,8.34
_12530_,8.34
_04676_,8.32
_08224_,8.32
_11567_,8.32
_11819_,8.32
_01611_,8.305
_02041_,8.305
_02527_,8.3
_03964_,8.3
_06159_,8.3
_06431_,8.3
_07139_,8.3
_08885_,8.3
_10323_,8.3
_11031_,8.3
_12198_,8.3
_01068_,8.285
_02622_,8.28
_03236_,8.28
_04041_,8.28
_04130_,8.28
_04955_,8.28
_05262_,8.28
_06679_,8.28
_07853_,8.28
_09013_,8.28
_10376_,8.28
_10452_,8.28
_11991_,8.28
_01226_,8.265
_00306_,8.26
_01170_,8.26
_02627_,8.26
_06282_,8.26
_07763_,8.26
_10702_,8.26
_10736_,8.26
_10921_,8.26
_11690_,8.26
_04947_,8.24
_05757_,8.24
_08870_,8.24
_03216_,8.22
_09643_,8.22
_10319_,8.22
_10531_,8.22
_00197_,8.205
_00602_,8.205
_00637_,8.205
_00715_,8.205
_00718_,8.205
_00758_,8.205
_00840_,8.205
_00862_,8.205
_00956_,8.205
_00991_,8.205
_01003_,8.205
_01081_,8.205
_01101_,8.205
_01108_,8.205
_01141_,8.205
_01312_,8.205
_01325_,8.205
_01350_,8.205
_01421_,8.205
_01429_,8.205
_01482_,8.205
_01490_,8.205
_01502_,8.205
_01510_,8.205
_01531_,8.205
_01603_,8.205
_01653_,8.205
_01713_,8.205
_01747_,8.205
_01756_,8.205
_02009_,8.205
_02100_,8.205
_02105_,8.205
_02130_,8.205
_02152_,8.205
_02417_,8.2
_03189_,8.2
_06360_,8.2
_07097_,8.2
_07401_,8.2
_11155_,8.2
_11590_,8.2
_12510_,8.2
_09217_,8.18
_10212_,8.18
net260,8.18
_01224_,8.175
_00175_,8.165
_00582_,8.165
_00815_,8.165
_01579_,8.165
_03307_,8.16
_04403_,8.16
_04518_,8.16
_06347_,8.16
_06624_,8.16
_10495_,8.16
_10574_,8.16
_11208_,8.16
_12162_,8.16
_00536_,8.155
_01063_,8.145
_03874_,8.14
_04263_,8.14
_04841_,8.14
_05539_,8.14
_05764_,8.14
_05783_,8.14
_06557_,8.14
_06739_,8.14
_08019_,8.14
_08178_,8.14
_11164_,8.14
_11194_,8.14
_11734_,8.14
_12216_,8.14
_00329_,8.125
_02955_,8.12
_05422_,8.12
_05564_,8.12
_06992_,8.12
_09909_,8.12
_02192_,8.105
_02433_,8.1
_02591_,8.1
_02957_,8.1
_04035_,8.1
_04068_,8.1
_04307_,8.1
_04640_,8.1
_05222_,8.1
_05421_,8.1
_05550_,8.1
_05969_,8.1
_06449_,8.1
_06781_,8.1
_06897_,8.1
_06910_,8.1
_07205_,8.1
_07595_,8.1
_08672_,8.1
_10055_,8.1
_10175_,8.1
_10242_,8.1
_10628_,8.1
_11180_,8.1
_12150_,8.1
_12490_,8.1
_00820_,8.085
_01036_,8.085
_02759_,8.08
_03220_,8.08
_05143_,8.08
_06942_,8.08
_07330_,8.08
_09316_,8.08
_12871_,8.08
_00285_,8.075
_09619_,8.075
_00531_,8.065
_00621_,8.065
_01533_,8.065
net225,8.065
_02349_,8.06
_02379_,8.06
_02578_,8.06
_02648_,8.06
_02795_,8.06
_03036_,8.06
_03292_,8.06
_04456_,8.06
_05612_,8.06
_06125_,8.06
_06267_,8.06
_06320_,8.06
_06361_,8.06
_06526_,8.06
_06646_,8.06
_06730_,8.06
_06890_,8.06
_07107_,8.06
_07361_,8.06
_07447_,8.06
_07695_,8.06
_07751_,8.06
_08808_,8.06
_10412_,8.06
_11851_,8.06
_11981_,8.06
_12533_,8.06
_12730_,8.06
_12864_,8.06
_02431_,8.04
_02844_,8.04
_03086_,8.04
_03217_,8.04
_03933_,8.04
_04090_,8.04
_04398_,8.04
_05088_,8.04
_05172_,8.04
_05554_,8.04
_06116_,8.04
_06284_,8.04
_06400_,8.04
_08656_,8.04
_08781_,8.04
_09225_,8.04
_10208_,8.04
net210,8.04
_01667_,8.025
_01899_,8.025
_02208_,8.02
_02545_,8.02
_03409_,8.02
_03452_,8.02
_04099_,8.02
_05240_,8.02
_06502_,8.02
_06599_,8.02
_06977_,8.02
_07100_,8.02
_08049_,8.02
_08511_,8.02
_09226_,8.02
_09252_,8.02
_10820_,8.02
_12747_,8.02
net249,8.02
_05024_,8.015
_01703_,8.005
_01954_,8.005
_01805_,8
_06744_,8
_01140_,7.995
_01835_,7.985
_02078_,7.985
_02595_,7.98
_02736_,7.98
_05192_,7.98
_05241_,7.98
_05534_,7.98
_05536_,7.98
_06728_,7.98
_07377_,7.98
_07653_,7.98
_08007_,7.98
_08767_,7.98
_10745_,7.98
_12203_,7.98
_12598_,7.98
_01770_,7.965
_04232_,7.96
_05400_,7.96
_05744_,7.96
_05823_,7.96
_07786_,7.96
_08946_,7.96
_09051_,7.96
_10998_,7.96
_12104_,7.96
_00103_,7.945
_00558_,7.945
_01031_,7.945
_02421_,7.94
_02679_,7.94
_04001_,7.94
_04570_,7.94
_06098_,7.94
_06752_,7.94
_06754_,7.94
_06763_,7.94
_06944_,7.94
_07307_,7.94
_07380_,7.94
_07657_,7.94
_09109_,7.94
_09274_,7.94
_09405_,7.94
_10042_,7.94
_10370_,7.94
_11907_,7.94
_12071_,7.94
_12501_,7.94
_12678_,7.94
_12690_,7.94
_12786_,7.94
_00917_,7.92
_01057_,7.92
_01555_,7.92
_01709_,7.92
_01955_,7.92
_02307_,7.92
_04636_,7.92
_05299_,7.92
_07863_,7.92
_08051_,7.92
_08930_,7.92
_10143_,7.92
_11970_,7.92
_12751_,7.92
net296,7.92
_02274_,7.9
_02917_,7.9
_04630_,7.9
_04891_,7.9
_06217_,7.9
_06356_,7.9
_06496_,7.9
_10215_,7.9
_11038_,7.9
_11582_,7.9
_12185_,7.9
_00143_,7.88
_02217_,7.88
_02221_,7.88
_04693_,7.88
_06061_,7.88
_06197_,7.88
_06704_,7.88
_06865_,7.88
_06938_,7.88
_07044_,7.88
_07186_,7.88
_07720_,7.88
_08682_,7.88
_09308_,7.88
_10554_,7.88
_12036_,7.88
_12290_,7.88
_12454_,7.88
_12653_,7.88
_00427_,7.875
_01394_,7.875
_00890_,7.86
_10300_,7.86
net247,7.86
_01922_,7.845
_03767_,7.84
_06808_,7.84
_06818_,7.84
_07243_,7.84
_07871_,7.84
_08434_,7.84
_09646_,7.84
_10418_,7.84
_10656_,7.84
_12109_,7.84
_04591_,7.82
_07865_,7.82
_08949_,7.82
_12466_,7.82
_12661_,7.82
net269,7.82
_00461_,7.815
addr_byte[7],7.81
_00018_,7.805
_01799_,7.805
_00118_,7.8
_00845_,7.8
_10085_,7.8
_05109_,7.79
_03228_,7.78
_03965_,7.78
_04689_,7.78
_05922_,7.78
_00316_,7.765
_00182_,7.76
_08221_,7.76
_09297_,7.76
_09703_,7.76
_10824_,7.76
_10981_,7.76
_01027_,7.745
_01273_,7.745
_01807_,7.745
_04097_,7.74
_04305_,7.74
_08840_,7.74
_09584_,7.74
_11919_,7.74
_03777_,7.72
_04782_,7.72
_07174_,7.72
_01029_,7.705
_02024_,7.705
_00984_,7.695
_01618_,7.695
_00951_,7.685
UART1.UART_RX1.dataOut\[4\],7.68
_00842_,7.68
_02806_,7.68
_03131_,7.68
_05053_,7.68
_05589_,7.68
_05994_,7.68
_05995_,7.68
_06776_,7.68
_07123_,7.68
_07163_,7.68
_07364_,7.68
_07490_,7.68
_07640_,7.68
_07987_,7.68
_08045_,7.68
_08959_,7.68
_10253_,7.68
_10433_,7.68
_10578_,7.68
_10696_,7.68
_11806_,7.68
_12404_,7.68
_12465_,7.68
_07469_,7.66
_00315_,7.645
_00876_,7.645
_01598_,7.645
_01679_,7.645
_01812_,7.645
_02176_,7.645
_02457_,7.64
_03912_,7.64
_04192_,7.64
_04304_,7.64
_04807_,7.64
_05127_,7.64
_05334_,7.64
_05574_,7.64
_05863_,7.64
_06163_,7.64
_06270_,7.64
_06306_,7.64
_06889_,7.64
_06904_,7.64
_07146_,7.64
_07421_,7.64
_07625_,7.64
_07959_,7.64
_08003_,7.64
_08105_,7.64
_08754_,7.64
_09302_,7.64
_09443_,7.64
_10430_,7.64
_10660_,7.64
_10980_,7.64
_11007_,7.64
_12195_,7.64
_12456_,7.64
_12539_,7.64
_12563_,7.64
_12569_,7.64
_12631_,7.64
_12872_,7.64
_01576_,7.625
_07046_,7.62
_08702_,7.62
_09105_,7.62
_10081_,7.62
_12744_,7.62
_00104_,7.605
_00534_,7.605
_00581_,7.605
_01061_,7.605
_01395_,7.605
_01468_,7.605
_01534_,7.605
_01824_,7.605
_01882_,7.605
_01991_,7.605
_02069_,7.605
_01020_,7.6
_02342_,7.6
_02488_,7.6
_02594_,7.6
_02793_,7.6
_02812_,7.6
_03325_,7.6
_04004_,7.6
_04292_,7.6
_04899_,7.6
_05061_,7.6
_05089_,7.6
_05602_,7.6
_05743_,7.6
_05812_,7.6
_05816_,7.6
_05868_,7.6
_06076_,7.6
_06108_,7.6
_06387_,7.6
_06664_,7.6
_06841_,7.6
_06862_,7.6
_06909_,7.6
_06935_,7.6
_07173_,7.6
_07231_,7.6
_07250_,7.6
_07327_,7.6
_07501_,7.6
_07593_,7.6
_07635_,7.6
_07696_,7.6
_07709_,7.6
_07908_,7.6
_08192_,7.6
_08765_,7.6
_08834_,7.6
_09204_,7.6
_09950_,7.6
_10239_,7.6
_10346_,7.6
_10398_,7.6
_11969_,7.6
_12737_,7.6
net166,7.6
_00009_,7.58
_02269_,7.58
_02325_,7.58
_02629_,7.58
_03009_,7.58
_03239_,7.58
_03797_,7.58
_05410_,7.58
_05787_,7.58
_06100_,7.58
_06294_,7.58
_06324_,7.58
_06348_,7.58
_06420_,7.58
_07049_,7.58
_07165_,7.58
_07301_,7.58
_07517_,7.58
_07818_,7.58
_08006_,7.58
_08919_,7.58
_09155_,7.58
_12077_,7.58
_12146_,7.58
_12169_,7.58
_12177_,7.58
_12265_,7.58
_12358_,7.58
_12489_,7.58
_12519_,7.58
_12603_,7.58
_12754_,7.58
_12769_,7.58
_00915_,7.565
_01593_,7.565
_02066_,7.565
_02215_,7.565
_10738_,7.565
net173,7.565
_02969_,7.56
_03102_,7.56
_03502_,7.56
_03879_,7.56
_04108_,7.56
_04648_,7.56
_05437_,7.56
_05439_,7.56
_05857_,7.56
_06078_,7.56
_06187_,7.56
_06310_,7.56
_06745_,7.56
_07419_,7.56
_08057_,7.56
_08217_,7.56
_09054_,7.56
_09250_,7.56
_09342_,7.56
_09693_,7.56
_10801_,7.56
_11113_,7.56
_11179_,7.56
_11480_,7.56
_11733_,7.56
_12483_,7.56
_12859_,7.56
net257,7.56
net259,7.56
_00880_,7.545
_01459_,7.545
_01469_,7.545
_01927_,7.545
_02620_,7.54
_02918_,7.54
_05027_,7.54
_07712_,7.54
_03709_,7.525
_02249_,7.52
_02316_,7.52
_02361_,7.52
_02557_,7.52
_02654_,7.52
_02724_,7.52
_02869_,7.52
_03076_,7.52
_03196_,7.52
_03833_,7.52
_04012_,7.52
_04342_,7.52
_04453_,7.52
_04545_,7.52
_04872_,7.52
_05114_,7.52
_05181_,7.52
_05296_,7.52
_05316_,7.52
_05487_,7.52
_05717_,7.52
_05882_,7.52
_05951_,7.52
_06233_,7.52
_06244_,7.52
_06494_,7.52
_06625_,7.52
_06688_,7.52
_06700_,7.52
_06738_,7.52
_07039_,7.52
_07293_,7.52
_07519_,7.52
_07703_,7.52
_07706_,7.52
_07715_,7.52
_07858_,7.52
_08088_,7.52
_08309_,7.52
_08318_,7.52
_08383_,7.52
_08761_,7.52
_08793_,7.52
_09121_,7.52
_09130_,7.52
_09175_,7.52
_09210_,7.52
_09292_,7.52
_09314_,7.52
_09786_,7.52
_09930_,7.52
_10196_,7.52
_10838_,7.52
_11496_,7.52
_11507_,7.52
_11523_,7.52
_11959_,7.52
_11995_,7.52
_12031_,7.52
_12152_,7.52
_12215_,7.52
_12310_,7.52
_12415_,7.52
_12573_,7.52
_12778_,7.52
_12792_,7.52
net255,7.52
net283,7.52
_03030_,7.515
_02589_,7.5
_07015_,7.5
_07507_,7.5
_08785_,7.5
_00028_,7.485
_00069_,7.485
_00330_,7.485
_01194_,7.485
_01845_,7.485
_02173_,7.48
_02501_,7.48
_02819_,7.48
_04660_,7.48
_05402_,7.48
_05779_,7.48
_06902_,7.48
_08695_,7.48
_09063_,7.48
_09117_,7.48
_09184_,7.48
_09814_,7.48
_10391_,7.48
_12535_,7.48
_00503_,7.475
_04664_,7.47
_01146_,7.46
_02216_,7.46
_02886_,7.46
_03834_,7.46
_05899_,7.46
_06437_,7.46
_07261_,7.46
_07382_,7.46
_08692_,7.46
_09032_,7.46
_09377_,7.46
_10692_,7.46
_11218_,7.46
_12552_,7.46
_01195_,7.455
_03430_,7.44
_06182_,7.44
_07927_,7.44
_08096_,7.44
_10054_,7.44
_10421_,7.44
_10902_,7.44
_10975_,7.44
_03535_,7.425
_00277_,7.42
_01784_,7.42
_02114_,7.42
_02808_,7.42
_03183_,7.42
_05635_,7.42
_05844_,7.42
_06607_,7.42
_06659_,7.42
_07459_,7.42
_09120_,7.42
_11094_,7.42
_11889_,7.42
_12496_,7.42
_12807_,7.42
_03815_,7.415
_00251_,7.4
_01613_,7.4
_03017_,7.4
_04753_,7.4
_04770_,7.4
_05678_,7.4
_12868_,7.4
_02507_,7.38
_02663_,7.38
_03628_,7.38
_04054_,7.38
_04491_,7.38
_05708_,7.38
_06333_,7.38
_06972_,7.38
_07143_,7.38
_07390_,7.38
_07446_,7.38
_08731_,7.38
_10922_,7.38
_12550_,7.38
_12582_,7.38
_05160_,7.36
net299,7.36
_00443_,7.345
net221,7.345
_00627_,7.34
_01919_,7.34
_10959_,7.34
_11301_,7.34
_04036_,7.32
_05782_,7.32
_10695_,7.32
_11253_,7.32
_02980_,7.315
_02906_,7.3
_03904_,7.3
_06101_,7.3
_11379_,7.3
_00034_,7.285
_01577_,7.285
_01881_,7.285
_04021_,7.28
_04067_,7.28
_04923_,7.28
_05920_,7.28
_06150_,7.28
_11079_,7.28
_11802_,7.28
_11994_,7.28
_01673_,7.275
_00501_,7.265
_00730_,7.265
_07006_,7.26
_00024_,7.245
_00040_,7.245
_02358_,7.24
_03969_,7.24
_11374_,7.24
_11597_,7.24
_01119_,7.225
_02183_,7.225
_02607_,7.22
_03882_,7.22
_03886_,7.22
_04813_,7.22
_04835_,7.22
_04958_,7.22
_05455_,7.22
_06132_,7.22
_06516_,7.22
_07523_,7.22
_07870_,7.22
_07926_,7.22
_08184_,7.22
_08201_,7.22
_09182_,7.22
_10109_,7.22
_11243_,7.22
_11893_,7.22
_11922_,7.22
_02037_,7.205
_06506_,7.2
_10034_,7.2
_12193_,7.2
_03233_,7.195
_01152_,7.185
_01615_,7.185
_01741_,7.185
_02146_,7.185
_01639_,7.18
_02351_,7.18
_02462_,7.18
_02579_,7.18
_02975_,7.18
_03061_,7.18
_03949_,7.18
_04828_,7.18
_04932_,7.18
_05156_,7.18
_05538_,7.18
_05674_,7.18
_05685_,7.18
_05745_,7.18
_05890_,7.18
_06142_,7.18
_06444_,7.18
_06771_,7.18
_06988_,7.18
_07765_,7.18
_07862_,7.18
_07935_,7.18
_08169_,7.18
_09153_,7.18
_09242_,7.18
_09611_,7.18
_10069_,7.18
_11291_,7.18
_11614_,7.18
_11955_,7.18
_12048_,7.18
_12100_,7.18
_12257_,7.18
_12824_,7.18
_00843_,7.165
_00867_,7.165
_01151_,7.165
_01448_,7.165
_04639_,7.16
_07929_,7.16
_07931_,7.16
_10193_,7.16
_04374_,7.15
_00147_,7.145
_00328_,7.145
_01071_,7.145
_01117_,7.145
_01174_,7.145
_01743_,7.145
_01938_,7.145
_02042_,7.145
_02347_,7.14
_02436_,7.14
_02498_,7.14
_02590_,7.14
_03211_,7.14
_03559_,7.14
_04084_,7.14
_04602_,7.14
_05481_,7.14
_05978_,7.14
_07391_,7.14
_07432_,7.14
_07970_,7.14
_11568_,7.14
_11993_,7.14
_12007_,7.14
_12400_,7.14
_12531_,7.14
_12548_,7.14
cmd_byte[3],7.13
data_byte[1],7.13
data_byte[4],7.13
_00314_,7.12
_03012_,7.12
_03842_,7.12
_03977_,7.12
_10701_,7.12
_11382_,7.12
_11486_,7.12
_11679_,7.12
_12019_,7.12
_03734_,7.11
net196,7.105
_00091_,7.1
_00318_,7.1
_02294_,7.1
_02621_,7.1
_02899_,7.1
_03014_,7.1
_03594_,7.1
_04435_,7.1
_04999_,7.1
_05038_,7.1
_05266_,7.1
_05621_,7.1
_06246_,7.1
_06271_,7.1
_06770_,7.1
_06857_,7.1
_06895_,7.1
_07359_,7.1
_07675_,7.1
_08253_,7.1
_08701_,7.1
_10347_,7.1
_11271_,7.1
_11754_,7.1
_12862_,7.1
_00360_,7.085
_01199_,7.085
_01769_,7.085
_10916_,7.085
_04837_,7.08
_05388_,7.08
_06805_,7.08
_07678_,7.08
_10124_,7.08
_12544_,7.08
_01076_,7.06
_02401_,7.06
_02451_,7.06
_02687_,7.06
_03334_,7.06
_03479_,7.06
_04252_,7.06
_04687_,7.06
_04702_,7.06
_04768_,7.06
_05096_,7.06
_05449_,7.06
_05451_,7.06
_05669_,7.06
_05750_,7.06
_05841_,7.06
_05859_,7.06
_05947_,7.06
_06063_,7.06
_06298_,7.06
_06907_,7.06
_06987_,7.06
_07208_,7.06
_07435_,7.06
_07436_,7.06
_07543_,7.06
_07749_,7.06
_07958_,7.06
_08146_,7.06
_08549_,7.06
_08551_,7.06
_08771_,7.06
_10548_,7.06
_10571_,7.06
_10739_,7.06
_11358_,7.06
_11367_,7.06
_11479_,7.06
_11526_,7.06
_11694_,7.06
_12017_,7.06
_12120_,7.06
_12233_,7.06
_02895_,7.04
_04732_,7.04
_04838_,7.04
_06080_,7.04
_06206_,7.04
_06263_,7.04
_07247_,7.04
_07274_,7.04
_07457_,7.04
_08732_,7.04
_12640_,7.04
_12784_,7.04
_00645_,7.025
_01484_,7.025
_01907_,7.025
_00854_,7.02
_01148_,7.02
_00836_,7.015
_00877_,7.015
_00938_,7.015
_00403_,7.005
_00560_,7.005
_01344_,7.005
_11697_,7.005
_00426_,7
_00732_,7
_01133_,7
_01223_,7
_01730_,7
_04878_,7
_05057_,7
_05379_,7
_05760_,7
_05762_,7
_05830_,7
_05834_,7
_06027_,7
_06287_,7
_08941_,7
_10237_,7
_11239_,7
_12212_,7
_01419_,6.985
_01640_,6.985
_07569_,6.98
_07962_,6.98
_08428_,6.98
_08825_,6.98
_10911_,6.98
_00333_,6.96
_00655_,6.96
_01749_,6.96
_02416_,6.96
_02940_,6.96
_02954_,6.96
_04236_,6.96
_05993_,6.96
_06016_,6.96
_06178_,6.96
_06691_,6.96
_07566_,6.96
_09199_,6.96
_09278_,6.96
_11623_,6.96
_11676_,6.96
_11974_,6.96
_12097_,6.96
_01103_,6.945
_00421_,6.94
_05040_,6.94
_06601_,6.94
_09133_,6.94
_04685_,6.935
_00152_,6.925
_01803_,6.925
_05318_,6.92
_05321_,6.92
_05583_,6.92
_05601_,6.92
_05950_,6.92
_06181_,6.92
_06419_,6.92
_06686_,6.92
